text,label,score
这这个这款狗狗洗耳液换包装了吗？之前买的那那个都快没了，所以说又下单了，这这款非常满意，这洗完耳朵香香的以后还会继续回购,好评,5
刚捡了一只流浪猫，耳朵里好多耳螨，买这款药给小猫擦擦耳朵，小猫也不怎么抓耳朵了，看来效果还是很不错的，大品牌值得购买，京东物流很非常快。,好评,5
买了这个给小猫滴不好，拼命反抗，带到医院很老实也很配合，花了一百多配的药，现在是直接放垃圾桶里用东西压住，抓住头才可以免强自己洗耳朵,好评,5
我家狗狗总挠耳朵，还有难闻的异味，用了这款耳部护理液太惊喜了！棉片蘸取擦拭很方便，温和不刺激，狗狗一点不抗拒。用了几次后，耳垢少了很多，也不怎么挠耳朵了，性价比绝了，养宠人必入！,好评,5
第一次买这款狗狗耳朵清理液，暂时还不知道好用不，但是看评论还是很不错的，很大一瓶能用很久，商家还送了湿巾和棉签很贴心，瓶口设计非常好，软头不易伤到狗狗。,好评,5
这款洗耳液真不错，方便好用，一瓶可以用很久，刚开始猫可能会抗拒，但是习惯了就好了，配合棉签，可以经常清理外面看得到的脏东西，物美价廉！,好评,5
这款狗狗专用耳螨药非常好用，狗狗一只耳朵都抓破流血了，一看才知道就耳螨导致，果断买了这2样给狗狗用，2天就好了，很不错！,好评,5
发货快，包装严实，商品质量非常好，比专柜便宜很多，客服服务态度也特别好，好评。 给猫猫用，就是一直甩头，不过洗的很干净，还不错。,好评,5
小狗耳朵用了一次就见效，真的很刚哈哈哈哈哈哈，还会再次购买的，客服态度太好了，我要大力表扬，嘿嘿，真的是有问必答，服务很好到位,好评,5
不错，隔几天滴一次以后，耳螨下去很多，猫也不挠耳朵了，见效很快，效果很不错，而且很好控制用量，一次就滴一滴，直接可以滴进耳朵里，不错,好评,5
这个东西的味道还可以，然后洗的还蛮干净的，毛病的话嗯很容易稀释在耳朵里面讲一讲，然后嗯有好多黑东西可以融融掉然后拿出来然后再擦一擦我觉得还蛮好用的,好评,5
这个滴耳液需要需要连续用，一两次是不会彻底除螨的。我家的小猫我陆陆续续给它用了5-6次，现在耳螨清除地差不多了。,好评,5
效果好有点点淡淡的香味，之前家里小猫耳屎很多，用了这个后能润滑软化耳屎，拿棉棒特别的好清理！耳朵里还有股淡淡的香味！京东自营物流还是一如既往的好送货上门！,好评,5
小猫咪刚接回来，有耳满，网上推荐，说买这种洗耳液清洗清洗很方便，滴到耳道里。小猫咪会自动的甩干，用完后感觉不错，需要的亲，可以按需购买,好评,5
给猫买的除螨清洁耳朵的，一直有污垢用棉签也不管用，这下试试能不能解决猫咪耳朵清洁度和痒的问题，软管比较好塞进猫耳朵，设计巧妙,好评,5
因为家里大狗皮肤抵抗力不太好，经常容易得皮肤病。所以家里常备一些药。性价比不错，有效，比较好的国产药。多次复购。京东自营发货很快。,好评,5
得值得购买 之前买了很多牌子 都没有这个好用 猫咪也不抗拒而且效果非常的好 我家猫的耳朵用这个以后的变得干净 爱猫的朋友们 购买,好评,5
家有萌宠必备，每次驱虫药都是买的普安特，现在基本一些药用护理都是买普安特的，买的放心，毛孩子用的安心。京东物流发货也相当给力,好评,5
邻居推荐的，狗狗总摇耳朵，上完感觉好多了，明显比之前强很多，还送了湿巾，给擦拭耳朵用，很好，第二天就到了，速度快，正品。。。,好评,5
看见我家的狗狗耳朵染了还很痒所以我就买一下试一下结果给他滴了几天是他就不不然了他的那个管还是圆管对格格狗狗的耳朵非常的友好,好评,5
狗狗还比较严重，用了很多药物均不见效。按照说明，有了将近一个月，效果有明显的改善，价格上希望多一些优惠活动能够更亲民一些，还会继续回购,好评,5
很好，小狗用了之后很有效果，非常棒！！快递包装也非常完整，小狗用完没有任何不良反应，快递很快，早上买的下午就到了，还会继续回购的。,好评,5
家里养了宠物都是收养的小流浪，到家之后各种毛病一直出现，自己看视频学了怎么治疗，也省得跑医院了，太贵，耳朵马拉色菌感染买了洗耳液自己治疗,好评,5
这款洗耳液真的是宠物的救星！✨用完之后，耳朵再也没有异味，而且感觉宠物们也挺喜欢的，会回购的,好评,5
宝宝半只耳朵很脏，洗耳液滴进去了，揉一下，她一甩，干净了80%，再用送的棉签擦一下，效果很好,好评,5
家里的猫有一只耳朵永远都很脏发臭。去过好几次宠物医院都检查不出什么特别的问题。后来自己看视频，怀疑是马拉色菌。然后买了洗耳液和药按说明坚持21天之后好几个月都没有问题了。 这里给大家一个提示，像这种感染，一定要坚持每天洗耳每天用药，哪怕那个时候看起来好了也要坚持。,好评,5
家里养的小博美 耳朵有点炎症了 买了尔滴克滴耳液 用了 一段时间了 一瓶快用完了 看着耳朵里 干净多了 感觉这款药水还是很给力的 再买一瓶 治疗彻底,好评,5
发现狗狗一直最近在甩耳朵，然后看了一下狗狗的耳朵，果然有黑褐色分泌物，但是也不是很多。然后就咨询了客服，客服给我推荐了这款滴耳液，希望好用，应该还不错，不管是包装呀，还是啥的，都挺精细的值得拥,好评,5
买了普安特猫咪洗耳水，猫咪有时耳朵里有小黑点，用洗耳水轻轻擦拭，效果很好，包装讲究，使用说明清淅易懂，操作简单，可放心购买，还送了宠物湿巾和棉棒，京东物流很给力,好评,5
家中猫咪有个耳朵有发炎，一直用爪子挠，抓破后有流脓和结痂现象。去医院看后，推荐使用这两样，先冲洗再上药。隔天使用一次。软管搭配，不会伤到猫咪耳鼓和内膜。使用方便，效果良好。,好评,5
一直以来用的牌子 在京东自营购买放心 药效还很不错 毛孩子闹闹耳朵 就给滴几滴 相当好用 家里几个毛孩子 用它管理耳朵 特别干净 毛孩子健康 主人更高兴,好评,5
买来给猫猫们洗耳朵的！还送了两包宠物湿巾和一包棉签，很贴心！收到后就给两个猫崽子使用了，滴起来挺方便的！而且洗的也很干净。,好评,5
猫咪耳朵红肿瘙痒，买了这个药，哟。过了几次效果不错，坚持用几天，应该会更好，京东买药放心，价格还很便宜，以后猫咪有问题就来这家店买药啦,好评,5
普安特宠物猫咪洗耳液很不错，家里猫咪耳螨，京东买来给猫咪洗耳朵用的，一定要配合耳肤灵一起使用，效果很好。京东自营的值得信赖，物流也很快!,好评,5
普安特洗耳液真的好用！质地清爽不刺激，滴进狗狗耳朵里它不抗拒，轻轻按摩后能甩出不少脏东西。用了两周，耳道异味没了，红肿也消了，60ml容量很耐用，养宠家庭值得入~,好评,5
这款宠物耳部护理液太好用了！轻轻滴几滴，就能软化耳垢，擦拭轻松干净。天然配方温和不刺激，每次用完狗狗耳朵清爽不瘙痒。坚持使用，异味消失，耳螨问题也改善了，养宠清洁必备神器！,好评,5
这款药膏搭配滴耳液一起使用，治疗猫咪的耳螨效果很不错，用了三天能明显感觉到猫猫耳朵里的耳螨已经减轻了许多，药膏是黄色的，配了软头可以伸到猫咪的耳朵里面给药，没有刺激性猫咪能接受。,好评,5
宠物猫咪洗耳液采用EDTA强螯合剂配方，能有效溶解耳垢和耳蜡，使用后耳道污垢明显减少，耳臭问题得到缓解。卡拉星耳部护理液同样能快速清洁耳螨分泌物，减少抓耳频率。,好评,5
商品收到了，包装盒挺好的，效果用一段时间再评价，京东商城的商品品质还是有保障的，软膏希望增加密封，组合套装，希望自己猫咪健康,好评,5
每次收到商品，都要认真评价！这款宠物滴耳液收到就给家里的狗子用上了，狗狗这几天经常出现用耳朵蹭墙，蹭沙发的现象，应该是耳朵痒了，用这款滴耳油给狗子耳朵做个SPA！再用棉棒轻轻擦干净，狗子就不再蹭耳朵啦！推荐！,好评,5
毛孩子经常用后腿抓耳朵，找了金东家，就推荐了这款，PH值7，中性的挺好的，果断就选择了。 第一次用毛孩子很是抗拒，无奈只能硬上，想不到用过一次后，毛孩子就不抓了。 挺好。,好评,5
这款猫咪洗耳液清洁力不错，温和配方不刺激，能有效软化耳垢，猫咪接受度较高。操作方便，滴管设计精准，但个别猫会甩出残留液体，需耐心擦拭。气味清淡不刺鼻，日常护理可预防耳螨，严重症状建议先就医。性价比适中，整体值得推荐。,好评,5
大品牌，值得信赖，用了两次就改善狗狗耳朵臭臭哒问题啦，很赞哦～坚持使用，期待最佳的效果&hellip;&hellip; 套装组合才是王炸～清洗后再维护，很棒哦～ 赞赞赞～,好评,5
这款洗耳液清洁效果显著，操作便捷易上手，成分温和无刺 激，宠物使用无抗拒。软管设计精准滴入耳道，配合棉签轻 柔擦拭可清除顽固耳垢。买家实测&ldquo;味道不刺鼻，滴完药水用 棉签轻微扣扣，耳朵脏东西就全出来了&rdquo;。建议每周使用1-2 次， 配合棉签轻柔擦拭耳道以维持清洁效果。 来自已购用户真实评价,好评,5
包装完好无损，发货速度快，送货上门服务，宝贝非常不错哦，使用方便，没有异味，往狗狗耳朵里挤几滴，用手柔一揉立马耳朵干干净净，用医药棉球一擦，完美，质量真心不错，店家还送了棉签和湿巾纸，不错哦,好评,5
普安特这款套装，真是狗狗的耳螨克星。家里一只柴猪一只耳朵红了，掰开仔细看里面都长满褐色分泌物，一看就是耳螨。以前专门去医院治疗过，前前后后花了3k也没治好。结果就坚持用了这款慢慢就好了。,好评,5
清洁力还可以，就是滴量不是很好控制,中评,3
家人们一定要试试这款宠物耳液!我家猫咪耳朵总是脏脏的，还有异味。用了它之后改善特别明显!温和不刺激，滴管设计方便上药。坚持用了一段时间，耳垢变少了，异味也没了。猫咪舒服多了，不怎么挠耳朵啦。会一直回购!,好评,5
我家狗狗一直使用普安特洗耳护理液，配合普安特配套的药膏可有效治疗狗子的耳螨，效果还不错，对狗狗的刺激性不大，狗狗的耳朵清洗后非常干净。,好评,5
这款宠物洗耳液真的很好用，清洁效果很满意，每次用完宠物都很舒服，再也不用担心耳垢堆积问题。味道也很清新自然，完全不刺激，适合长期使用。物流也很快，包装仔细，用起来特别方便，性价比超高，值得推荐！,好评,5
猫咪不小心得了耳螨，用过之后明显症状减轻了很多，配合上洗涤液，一周的时间，症状就消失了。到现在很久了也没有复发。太棒了。,好评,5
每隔几天用这个洗液给猫猫清洗耳朵，猫猫的耳朵干干净净，没有耳螨，主要价格也非常实惠，京东快递送货到家，物流速度杠杠的，支持,好评,5
宠物猫咪洗耳液很好用，操作简单，两小只猫咪洗后很清爽。卖家服务态度超赞，解答问题耐心细致。发货速度也很快，包装严实完好无损。这个商品超出了我的期待！不仅质量上乘,好评,5
狗狗的耳朵很容易发炎，然后变红，用了这个药效果挺不错的啊，记得用之前一定要拿那个棉签用的碘伏，把狗狗耳朵擦干净再用这个药。效果会更好，先把里面的脏东西都擦出来,好评,5
我家毛孩子的耳螨一直没有好，一只耳朵还感染了，没办法给他买的这款套装治疗耳螨感染的药物。昨天下单，今天就到货了，还没使用，普安特大品牌，一直在使用普安特的品牌，值得信赖，全五分！,好评,5
家里有猫咪的，可以常备这个药，套装用起来很方便，先洗再抹药。就是很考验家长的技术，每次用药都像干仗。以前买过普安特的眼药水，效果还挺好。,好评,5
家里小臭狗，用棉签擦，耳朵有褐色的分泌物，咨询客服后买了滴耳液和软膏，已经用了十几天了，现在耳朵看着干干净净的，也没出现什么副作用,好评,5
家里狗狗又开始甩耳朵了，过一段时间就要给它除耳螨，这款还挺好用的，软头不会咯到肉，一大只也会用很久，日期也很新鲜，发货快。,好评,5
净含量好像不够。给猫用了。感觉还可以。,中评,3
滴液速度没法控制 哗哗,中评,3
很好，希望猫耳朵尽快好起来,中评,3
给我们家小狗狗用的，效果不错,中评,3
用了一段时间 还是没好 不知道要不要继续用,中评,3
买了，但一直未使用，所以不发表评价,中评,3
更倾向于清洁养护，除螨一般般吧，味道挺清新的,中评,3
一般般吧，有股淡淡的香味，也很好操作。。。。。。。。。。。。。。。。。。。。。。，，，，，，，，，，，，，，，，，，，，，，，。。,中评,3
狗狗用了一直在甩耳朵，比没用之前更甩得频率高,中评,3
使用了一段时间，效果一般,中评,3
哪哪都挺好，就是瓶子口设计不太好，一挤直接出来好多，水龙头似的，,中评,3
目前看清洗效果一般，过两天耳朵又很脏了，长期使用再观察下,中评,3
给小🐶使用的时候，🐶反应很大，挣扎的厉害，很刺激不舒服的样子，目前一个人没办法给它洗耳朵，建议到专业洗狗狗的地方清理吧。,中评,3
还没有看到效果,中评,3
物流真的不错，很快。,中评,3
家里神兽耳螨好长时间了，之前涂过一支药膏没有见好。买的这一支 ，涂了一个多星期，已经有所改善，效果还是不错的。送了棉签挺方便的。,中评,3
咋说，商品可能是好商品，但是到手脏兮兮的，软胶管也全是灰尘（主要是外箱包装并没有破损），这是给猫猫插进耳朵的，还是觉得卫生问题离谱，希望能够改善。试了一下耳朵脏东西清除效果可以～也很便捷,中评,3
挺一般的，如果耳螨不是特别重的话只是当日常清洁用的话，还可以将就用一下，重一点的耳螨根本洗不干净，而且洗完之后很容易复发,中评,3
用了几次有一点效果。,中评,3
多余的，多余的。。。,中评,3
不错，挺好的。还会过来买,差评,2
用了几次了没什么用呢,中评,3
棉签到处都是，液体也外露,中评,3
设计有问题，一倒出来就漏,差评,2
狗狗耳朵痒，滴过几次还是痒,中评,3
猫不是很配合，弄完一直挠耳朵。。,中评,3
一般。给猫用了俩个月了快。还没好,差评,2
味道清新，效果用了两次，效果一般,中评,3
不好用，不吸收，害得我家狗耳朵发炎,中评,3
没效果，滴耳液味道还冲，一股劣质香水味,差评,2
感觉一般，没介绍那么好。,中评,3
效果觉得一般，没有讲得这么好,中评,3
治疗耳螨效果不大，一瓶用完了没有太大改善。,中评,3
效果一般，猫咪耳朵还是有螨，没有完全去除,中评,3
计量不容易控制，一不注意就是一管子下去了,差评,2
给三颗星，是因为居然没有独立包装，软管直接暴露,中评,3
是消炎药，不直接针对耳螨，而是针对耳螨引起的炎症,中评,3
贵，用不了几次，然后我的猫疯长耳螨，没啥讲的了一般,中评,3
一般般 猫中耳炎用完第二天还是那样 只能日常清洗,差评,2
这个不管用，没有之前买的别的牌子的有效,中评,3
猫咪使用效果不是很好，用完之后耳朵出现了发炎的情况！,中评,3
效果很一般，果然一分钱一分货，球菌感染用了几天都不好用,中评,3
滴了一个月 不能治疗耳螨 只能起到日常护理作用,差评,2
药膏剂量非常少，一管里面没有多少，并且上药很费劲儿，不方便。,中评,3
产品说明书上没一样是去耳螨的，快递费6块连个棉签都不舍得,差评,2
感觉就是普通的洗耳液，没有达到除耳螨的效果,中评,3
没有盖子，膜撕开后，就一直常开状态，连个盖子都没有,差评,2
外驱还行，内驱就是垃圾，我领养的猫驱了两次还有活的虫子排出,差评,2
清洁效果一般，瓶口设计有点鸡肋，轻轻一倒就洒出好多,中评,3
现在看用起来一般啊效果 每天给猫涂 但是耳朵里的黑垢还是没有少,中评,3
只能说一般吧&hellip;&hellip;用了十多天再来评价的，每天都给它用，感觉效果不是很好,中评,3
效果不怎么好，每天都在用，耳螨还在长， 隔两天就得用湿巾擦,中评,3
效果不是很好，猫咪用了两天以后，猫咪出现了耳朵发炎的情况直接停药了,中评,3
这款猫用治疗儿螨的药不好用，用了很多天耳朵里面还有脏东西，交了智商税,差评,2
连个使用视频或者图解都没有，光打几个字教有什么用?当都是专业兽医在买呢,差评,2
我觉着不是特别的好用，只能说凑合吧。送的棉签不好，容易吧狗的耳朵弄红，弄破，我都很轻轻的了。,中评,3
使用起来不太方便，能有更合适的使用方式就更好了,中评,3
一点不好用，油腻腻的。洗了也没效果，洗不干净不建议买。,差评,2
瓶口没有软管的方便 容易漏,中评,3
我是给小猫清理完耳朵之后 再用这个产品的！每天两次 第三天用的时候 耳朵里又到处都是黑褐色分泌物了 没有效果,差评,2
狗狗一支耳朵里有点黑泥状的黏腻物，滴进耳朵里揉一揉，狗狗也会甩头，用棉签擦拭感觉差不干净。用了三次效果一般。,中评,3
这明明是抗菌药，怎么就被宣传成除螨的了，滴完狗子耳朵里更红了，还是老老实实去宠物医院开药吧。。再也不相信商家宣传了。。。。。,中评,3
不知道怎么评价，至今没有滴进去过，猫一看到吓得就跑，可能这个瓶身颜色设计让它有阴影？？还是只能送去宠物医院做清洁，说耳朵很干净。这个么闻起来和滴眼药那款差不多。,中评,3
一般，没明显感觉。,中评,3
效果没有那么好,中评,3
收到货评价一下、这个洗耳液味道有点大、我闻着都有点刺鼻、看着买吧 猫咪不喜欢味道大的刺鼻的东西、已经打算送出去了看看别人能不能接受。,中评,3
每次滴猫咪的反映都很大，有时候还要咬我，已经准备换产品了&hellip;&hellip; 不知道什么原因，猫咪应激了，换别的用吧,中评,3
不太好用，清洁不干净,中评,3
不好用，味道很大。,差评,2
洗完还是挠&hellip;没作用&hellip;&hellip;,中评,3
效果一般，用完之后 没有根除，小狗时不时还是会挠耳朵，真的很苦恼。论速度方面 还是快，京东自营有仓库，配送也很及时，反正隔天就能到，送到家门口,差评,2
不太推荐购买，前面那个头比较软，可能是怕伤着猫吧。但是真心不好滴到耳朵里啊。 使用效果：比较难用啊！ 商品包装：凑合吧，可以接受。 喂食难度：不好用。凑合,中评,3
效果一般，没什么用,中评,3
商品容量和描述不符，这个只有60ml,差评,1
根本不行❌就是个消炎药，治完耳螨会复发,差评,1
没有送棉签，佛山发货到广州用了两天多&hellip;,差评,1
没什么效果，一点也不好用！！！,差评,1
要买的看准了，不能治耳螨，无良奸商夸大其词,差评,1
我家狗越用越痒，奇怪了。,差评,1
这个药不太管用，不太建议买。,差评,1
没有效果，弃用了，再也不来了,差评,1
才买了几天，扭盖就自己爆开了,差评,1
有刺鼻气味，猫闻了就跑，根本用不了,差评,1
交了智商税 买了好几只药 钱花了 螨虫没治好,差评,1
话不多说，自己看图吧，希望天下卖药的稍微有点良心。,差评,1
我查了，一点效果都没有,差评,1
冰的能用吗？收到货竟然是冻成冰一点水没有,差评,1
误导消费，号称除螨率99.9%，然而只是清洁液。,差评,1
说明书上就没说除耳螨，明明只是消炎药。智商税&amp;,差评,1
我不知道好评怎么来的，我家猫耳螨用了一瓶没好 然后耳朵又臭了 换别的药了,差评,1
"买这么多样，没一个猫是会吃的 昆在罐头里 面，连罐头都不吃了，强行喂了一点，好像齁 咸,一直喝水。",差评,1
从10月14日坚持每天给猫清洗2次，一直持续11月9日，完全没有效果，早上清洗后，晚上不清洗就很脏。完全就是虚假宣传,差评,1
我家猫咪耳螨，用了一个月，一点用没有，真是服了，配合体外驱虫，这产品不能除耳螨,差评,1
买了两次，我以为是我自己点多了，后来才发现是里面本来都没装多少。就是瓶子可大，里面都没有药。不要买假药。,差评,1
瓶子挺大里面装的药特别的少，就点了两次都没有了，感觉5克都没有。假药不要买。,差评,1
一点效果都没有。,差评,1
不管事，没有作用,差评,1
狗狗用了耳朵发炎,差评,1
客服骂人、服务态度差,差评,1
一次买了六瓶装，一次给狗狗都用上了，我的大型犬，40公斤左右！已经给狗狗用了三天了，感觉没管事，因为狗狗还是天天挠！不过耳螨药还是可以的！,差评,1
用了一阵才来评论的，对我家猫咪没有，用完从以前的耳朵里褐色赃物变成黑色了,差评,1
图与货并不对版，图上有软管误导消费者，现在使用情况是没有那个管滴都滴不了几滴猫就飞出去了。,差评,1
不好用，也没什么效果！！,差评,1
从下单到至今已经有了一个多月，一月初买的，用到至今没有效果，并且越用越发现，用完后猫咪耳内发红，一开始我以为是正常现象，但最近洗了摸了猫咪耳朵里面才发现，猫咪耳朵烫烫的，不是正常温温的状态，而且猫咪耳根处有发紫的现象，怀疑是这个洗耳液有刺激物质，猫咪也很抵触这个洗耳液。,差评,1
这耳药有毒，千万慎用，小猫用了第二天天不吃食物了，下午不会动了，一直在打嗝，感觉中毒了，晚上就不行了,差评,1
不好使 猫很排斥 说是不刺激但是我觉得还是有刺激的 不好用不好用不好用,差评,1
狗狗用完耳道发黑还起皮掉皮，之前没有任何问题，出现这个情况之后立马还换回了之前的牌子，目前已经恢复的差不多了，没有发黑和起皮，各位请珍重,差评,1
买了2瓶 1瓶是空的 客服说补发 然后就没消息了,差评,1
用了耳朵出问题了。去医院医生说这个产品暴雷，已经有几个猫用了之后去喵星了。 （一种植物）,差评,1
挂羊头，卖狗肉,差评,1
用了之后马拉色菌大爆发，一直不好，后面换了医院给开的才慢慢好起来,差评,1
第一次买的真的，第二次买的更本就杀不死耳螨，白浪费我的34块钱，而且药很少只有一点点。没有想到京东上也卖假药，上药十几天了也不见得好，猫咪一天捞好几次耳朵。看到烦死，拿钱买假药还不如买点其他有用的东西。,差评,1
分量太少了 不建议购买,差评,1
赠品 很一般 对猫刺激太大了,差评,1
差评必须差评，二赠一，赠了个屁啊。,差评,1
狗狗用了一个星期了，一点好转都没有！,差评,1
屁用都没有，不会再购买,差评,1
用完后猫咪的耳朵更加脏了！而且它更痒了 真的太差了,差评,1
一整瓶用完，差评，一点效果都没有,差评,1
对我家的狗子没有用，猫也一样，根本就不治所说的耳病,差评,1
小壳益生菌牙膏狗狗猫猫宠物刷牙口腔牙齿清洁宠物牙刷牙膏 鸡肉味牙膏70g猫猫很喜欢这个口味，从不让刷牙，到现在慢慢给刷,好评,5
还可以，牙刷大小适用，还送了指套刷。物流快,好评,5
味道很不错 猫宝非常乐意接受，每次刷牙都乖乖的配合5分钟完全不乱动，值得！,好评,5
牙膏配了小牙刷不用单独购买，还送了指套牙刷,好评,5
特别好用，值得大家购买，猫咪不抗拒。,好评,5
还不错，狗狗喜欢的味道,好评,5
用着还可以，猫猫能接受的程度，毛挺软,好评,5
猫咪有点口臭哦、试试看能不能有效缓解,好评,5
这个牙膏狗狗用了不抗拒。味道也不错,好评,5
包装严实无损，细节处理到位，体验感很好。,好评,5
可以吧，就是相当于其其他平台贵了，不过商品很好,好评,5
嗯，这个物流很快，然后包装也非常好，然后客服就很有耐心，你在咨询的时候有什么问题他们都很及时的，而且很有耐心的回答你，然后这个以前也用过的还不错。,好评,5
为了我家毛孩子的牙齿健康，给我家毛孩子买的全套。希望有帮助。,好评,5
还行，挺好的，继续完善,好评,5
不好用，刷不干净，没有泡泡,差评,2
一定要重视小猫的牙龈健康啊，如果不好好刷牙的话，小猫很容易有牙结石，我家小猫就是有了牙结石，然后需要去做牙结石清理，哎，遭罪了。所以特地买了牙膏牙刷，好好刷牙。,好评,5
家里三只猫咪，有一只特别抗拒，牙刷根本进不了嘴巴，对这个牙膏也很抗拒，另外两只也不是很喜欢，但是勉强能刷两下，目前只用了几次，效果还不清楚。,好评,5
适口性强 给小猫刷牙没难度,好评,5
牙膏味道不难闻 猫咪不会抗拒 有送手指刷头,好评,5
活动价买的，送的牙刷很柔软，我还是很满意的，奈何猫咪不乐意用，好无奈啊，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈（一个要疯掉的家长）,好评,5
宠物牙结石很严重，口臭，,好评,5
猫咪一直用这款牙刷和牙膏刷牙。,好评,5
真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，运送速度很快，很满意的一次购物这质量真是太意外了，实物美美哒，触感很好，很推荐哦~,好评,5
没想到还能收到这么多惊喜，除了物品本身质量过硬，商家还送了赠品，实用又精致，能感受到满满的诚意。客服沟通也很顺畅，有问必答，回复及时。这样用心的店铺真的不多了，已经收藏店铺，以后会持续回购！,好评,5
掌柜的服务态度真好，发货很快。商品质量也相当不错。价格很优惠，服务也很好，东西不错，太喜欢了，谢谢！,好评,5
东西看着不咋地，快递也不送上门，客服态度敷衍，复制粘贴回复，不建议购买,差评,1
刚收到货时摸刷头的触感感觉特别神奇，很柔软 使用频率大概是一周两次，不到一个月刷头就变成这样了，毛毛躁躁的，神奇的触感消失了🤣,中评,3
一刷就掉毛，气死,差评,1
【好评】猫砂盆材质厚实无异味，加高边缘防外溅超管用，猫咪进去就会用，空间大不局促，清理起来也特别省心！ 【追评】用了半个月再来夸，一点不串味还不怎么带砂，家里地面干干净净，性价比拉满，铲屎官闭眼入不踩雷！,好评,5
小佩智能自动猫砂盆猫厕所MAX2电动铲屎机大号，自动铲砂升级，清理方便，空间够大，感应灵敏，操作简单，实用新型。,好评,5
第一次使用，自动铲屎超省心，封闭设计防异味，清理彻底不残留，噪音小不扰宠，铲屎官解放双手，猫咪如厕也舒适，实用又贴心。,好评,5
朋友推荐 果断下单了小佩这款 到货快颜值高 很轻巧不占地 安装也很方便简洁 家里这只胆小怂猫猫还在适应中 希望它早点适应 过上不用自己埋砂的好日子 享受科技带来的便利🤣,好评,5
这款猫砂盘非常好用，已经给家里购买第二台了，家里2只猫都可以用自动清理猫砂，还配了香氛盒，一点异味都没有，清理的时候，声音也很小，不会噪音很大，非常的智能便捷,好评,5
这个猫砂盆特别方便 声音也比较小会a i识别小猫的脸可以区别多猫家庭的猫上厕所 外观也很好看，小猫也愿意上厕所，而且能通过摄像头观察到他们上厕所的动态非常可爱,好评,5
内部空间大小：适合 除臭效果：蛮好 安全性设计：待观察 材质耐用性：优 易清洁性：优 适配猫砂类型：小佩 容量大小：正好,好评,5
用了快一个月，我和猪咪都对自动猫砂盆适应良好，猫砂盆内壁有少量粘连，我拿马桶刷（只清洗猫砂盆）刷了，然后湿巾擦干净 三防布上有一小块污渍染色 超出预期,好评,5
猫砂盆特别精致好看，设计合理，自动打包解放双手，家里长辈都惊叹于科技的进步，感叹现在的猫过的比人都好。随机附送的除味香块味道很好闻，减轻养猫负担的同时实现了拉粑粑实时监控，满意。,好评,5
买来就回家过年一个礼拜完全没有压力，猫咪适应良好，也不排斥，拉的臭味也没那么浓，总体良好，也有防止卡猫的功能，非常好用，后悔没买摄像头款的了,好评,5
🐱这款智能猫砂盆真的太方便了！👏自动清理功能超省心，我家主子用得很自在～🌟清洁后完全不留痕迹，效率也明显提升！🏡放在家里刚刚好，不用再担心异味和打扫问题啦～💕💕,好评,5
这款小佩自动猫砂盆使用了两天，以前就一直都在用小佩，这次看到升级了，又买了一个，猫咪熟悉小佩进出自如，目前还没有发现问题，赠品也收到了，好评。,好评,5
过年放假回家 猫猫没有办法跟着远行 加急买了一个猫砂盆给小宝贝用 这回不用担心了 可以坚持到放完假回来 真的是太方便了 解决了过节回家党的后顾之忧 科技改变生活～,好评,5
内部空间大小：我家一只猫，3公斤，非常合适 除臭效果：屋子里闻不到臭味，大约2周换一次集便袋 安全性设计：目前没有出现卡猫 易清洁性：很方便，解放双手,好评,5
这个猫砂盆太棒了！解放双手的神器，自动清理超及时，除臭效果也很好。主子很快适应，家里再也没有异味困扰了。操作简单，质感高级，养猫幸福感直线上升！,好评,5
内部空间大小：12斤的猫猫使用很宽敞 除臭效果：一点味道都没有，送的净味小方很有用 安全性设计：设计的太全面了,好评,5
这个猫砂盆真的太棒了！质量非常好，与描述完全一致，超出了我的预期！而且价格也很实惠，性价比超高！猫咪也很爱用，非常满意，强烈推荐,好评,5
真的后悔买晚了！安装简单，猫咪当天就会用。多重安全防护，猫咪靠近立刻停转，完全不担心夹猫。密封集便仓锁味很绝，家里基本没异味，运行声音小不吵人。,好评,5
彻底解放双手了，真的是太省事省力了 出门一星期也不担心猫咪如厕问题和家里卫生空气问题了 真的是太好用了，推荐养咪家庭早点入手，解放铲屎官双手,好评,5
使用效果很好，猫猫第一次自己进去就解决好了。全自动清理完成。很好用！气味也消除得很干净。,好评,5
颜值非常高 非常智能 解放双手 不用铲猫屎啦 还不臭 我最喜欢的一点 没有气味 还能自动打包,好评,5
这款自动猫砂盆太省心了，感应灵敏、清理干净，几乎无异味，猫咪适应快，解放双手超实用，性价比很高！,好评,5
用了一个多星期了，其中四天没在家，基本没管它。挺好的。拿回家装上，猫猫就没去旧的猫砂盆了。,好评,5
东西目前还可以，评价一下， 内部空间大小：内部空间有点大的，希望以后材质能用更加完美的材质,好评,5
安装完成后，猫咪刚开始非常好奇，智能清理猫砂，解决问题半夜起床问题，而且猫猫也非常喜欢,好评,5
过年期间懒得找人清猫砂买的自动猫砂盆，收到后试用了一下，特别方便，可以解放手手啦！,好评,5
内部空间大小：非常的大，可以一周不收拾。 除臭效果：闻不到一点臭味。 安全性设计：猫咪一靠近就自动停。 材质耐用性：材料用的厚。 易清洁性：非常的好清洁。,好评,5
